0.000006	0.000090	0.000091	0.000335	0.000116	0.000029	0.000022	0.000004	0.000323	0.000809	0.063792	0.000053	0.000042	0.000076	0.000038	0.000009	0.000006	0.000029	0.000042	0.000019	0.000017	0.000002	0.000059	0.000029	0.000278	0.000059	0.002038	0.000049	0.000014	0.000024	0.000069	0.000041	0.000039	0.000065	0.000009	0.000079	0.000084	0.000045	0.000033	0.000120	0.000062	0.000001	0.000020	0.000000	0.000000	0.000001	0.000001	0.000001	0.000008	0.000000	0.000000	0.000003	0.000001	0.000003	0.000002	0.000021	0.000002	0.000003	0.000000	0.000039	0.000007	0.000000	0.000052	0.000052	0.000006	0.000005	0.000001	0.000006	0.000005	0.000028	0.000026	0.000003	0.000044	0.000039	0.000272	0.000021
0.001853	0.010910	0.000252	0.003229	0.001176	0.000475	0.000716	0.000196	0.001466	0.000681	0.002736	0.168818	0.005224	0.000858	0.000206	0.001013	0.000239	0.001708	0.005900	0.000258	0.003419	0.001596	0.003564	0.002159	0.001479	0.005783	0.133861	0.029751	0.000463	0.000405	0.000151	0.001831	0.000278	0.014915	0.000201	0.002911	0.002753	0.002490	0.000426	0.000894	0.000917	0.000448	0.000018	0.000185	0.000000	0.000149	0.000054	0.000001	0.000285	0.000000	0.000001	0.003375	0.000027	0.000136	0.000215	0.000310	0.000017	0.001184	0.000000	0.000641	0.000084	0.000034	0.000013	0.002553	0.000456	0.000666	0.000187	0.000079	0.000222	0.000439	0.000969	0.000007	0.001215	0.004862	0.003079	0.011380
0.000438	0.001901	0.000859	0.000429	0.001554	0.007318	0.019432	0.050444	0.008464	0.002329	0.009243	0.013682	0.183540	0.119317	0.000943	0.005523	0.011200	0.006707	0.011213	0.000822	0.001873	0.000735	0.003890	0.002553	0.001379	0.001727	0.016270	0.010077	0.001675	0.000362	0.001838	0.005112	0.001184	0.000921	0.001947	0.005296	0.003026	0.001647	0.000600	0.004302	0.002550	0.005277	0.051699	0.012309	0.000020	0.000913	0.000676	0.003466	0.002098	0.009386	0.006188	0.001835	0.000609	0.001052	0.001053	0.006229	0.003228	0.001905	0.000032	0.000857	0.000476	0.001037	0.001022	0.003100	0.042663	0.001787	0.001905	0.000802	0.000662	0.006265	0.010034	0.005794	0.000501	0.033256	0.000209	0.003764
0.000037	0.000292	0.000082	0.000001	0.000142	0.000314	0.001097	0.000688	0.000709	0.000471	0.001051	0.000228	0.006745	0.049877	0.000058	0.001893	0.004185	0.000864	0.000719	0.000016	0.000346	0.000091	0.000584	0.000236	0.000270	0.000078	0.000185	0.000982	0.000106	0.000327	0.000279	0.000521	0.000176	0.000235	0.000932	0.007459	0.003276	0.000555	0.000483	0.000256	0.000519	0.000346	0.072787	0.020245	0.000197	0.001390	0.000596	0.002025	0.006446	0.047609	0.003948	0.000213	0.000724	0.002557	0.000692	0.002886	0.015085	0.022201	0.000063	0.002718	0.000789	0.000807	0.000409	0.000525	0.002027	0.002236	0.007554	0.000759	0.000422	0.010974	0.013105	0.007488	0.001351	0.019633	0.000012	0.001054
0.013232	0.003747	0.041511	0.002259	0.014207	0.001523	0.009140	0.001717	0.002088	0.002173	0.001889	0.001738	0.002389	0.001257	0.013824	0.009396	0.004737	0.003360	0.010273	0.037774	0.001610	0.000734	0.002017	0.002317	0.000514	0.001516	0.001621	0.013134	0.001901	0.003399	0.000241	0.018739	0.015843	0.011155	0.006328	0.009231	0.002511	0.073186	0.023993	0.007664	0.006288	0.004054	0.000719	0.001271	0.000239	0.001024	0.000935	0.001098	0.002759	0.036221	0.001910	0.001400	0.000596	0.001400	0.001263	0.001428	0.001685	0.002563	0.002096	0.009349	0.002778	0.002441	0.011363	0.010548	0.002249	0.003716	0.001275	0.001301	0.002188	0.001927	0.002320	0.000543	0.002793	0.005816	0.000608	0.005028
0.039047	0.004501	0.003961	0.003351	0.002745	0.002413	0.003780	0.002287	0.007643	0.002143	0.017055	0.010801	0.016836	0.012918	0.008152	0.100242	0.006422	0.051418	0.014777	0.002537	0.006376	0.003081	0.007792	0.004281	0.005937	0.005798	0.009319	0.010796	0.002941	0.000649	0.007577	0.002974	0.004662	0.003462	0.003498	0.003563	0.001252	0.001118	0.000346	0.000593	0.003733	0.002131	0.001680	0.005930	0.000007	0.000050	0.000073	0.000402	0.000993	0.000084	0.000290	0.003591	0.000529	0.000261	0.000934	0.008980	0.000501	0.001044	0.005360	0.000956	0.000294	0.000191	0.001600	0.019224	0.001606	0.000424	0.000447	0.003556	0.000973	0.000657	0.000339	0.000099	0.001111	0.007406	0.000431	0.005498
0.000091	0.000009	0.000546	0.000004	0.000025	0.000108	0.000008	0.000000	0.000615	0.000023	0.000004	0.000000	0.000005	0.000004	0.000002	0.000923	0.126321	0.000090	0.000017	0.000001	0.000016	0.000007	0.000003	0.000024	0.000232	0.000005	0.000004	0.000103	0.000007	0.000001	0.000012	0.000014	0.000031	0.000003	0.000002	0.000105	0.000044	0.000009	0.000101	0.000044	0.000091	0.000022	0.000000	0.000003	0.000000	0.000000	0.000024	0.000093	0.000001	0.000003	0.000006	0.000000	0.000009	0.000057	0.000033	0.001511	0.000080	0.000001	0.038124	0.000037	0.000006	0.000046	0.000021	0.000180	0.000006	0.000280	0.000102	0.007163	0.001821	0.000034	0.000020	0.000001	0.000252	0.000000	0.000000	0.000065
0.000961	0.002372	0.000721	0.005287	0.002492	0.004775	0.032427	0.000089	0.011086	0.002174	0.023997	0.006767	0.006262	0.011134	0.001158	0.016385	0.007525	0.125259	0.004439	0.001384	0.005057	0.022604	0.028226	0.013274	0.024268	0.005069	0.018049	0.040720	0.005952	0.000769	0.001579	0.009675	0.005501	0.031371	0.003077	0.010567	0.006550	0.004576	0.000501	0.002018	0.000441	0.000766	0.002264	0.013907	0.000078	0.000797	0.000120	0.000262	0.000867	0.008117	0.000014	0.000679	0.000176	0.000583	0.001024	0.001815	0.000521	0.000215	0.000080	0.001730	0.000235	0.000089	0.000370	0.004947	0.010632	0.001287	0.000269	0.000492	0.000192	0.000079	0.000545	0.000162	0.000462	0.003828	0.001016	0.004114
0.003118	0.001737	0.001436	0.002267	0.009725	0.001958	0.017613	0.000973	0.002980	0.001880	0.005654	0.010529	0.001723	0.001899	0.001552	0.003837	0.002372	0.013273	0.109501	0.006900	0.009120	0.002836	0.010217	0.005902	0.003315	0.004324	0.008902	0.016955	0.004096	0.001456	0.003443	0.011134	0.001477	0.049309	0.001052	0.003715	0.003903	0.002049	0.000378	0.000356	0.003829	0.000612	0.000223	0.000136	0.000000	0.001135	0.000249	0.000121	0.001724	0.000012	0.000130	0.004363	0.000049	0.004965	0.004103	0.001849	0.000046	0.002062	0.000000	0.003909	0.000314	0.000045	0.000130	0.002080	0.001364	0.000607	0.000621	0.000901	0.000826	0.000243	0.002571	0.000446	0.000704	0.036091	0.000096	0.004059
0.000124	0.000132	0.000307	0.002481	0.002328	0.000320	0.004432	0.000397	0.002555	0.000733	0.000914	0.001230	0.000576	0.001375	0.000417	0.001134	0.000331	0.003577	0.002857	0.124355	0.066284	0.019630	0.040386	0.027848	0.020335	0.022696	0.007616	0.020422	0.008485	0.000685	0.000611	0.052807	0.000750	0.004739	0.000814	0.001383	0.000473	0.000886	0.000405	0.000122	0.000108	0.000050	0.000126	0.000337	0.000000	0.000319	0.000147	0.000000	0.000041	0.000000	0.000001	0.000151	0.000037	0.000117	0.001250	0.002194	0.000592	0.000238	0.000029	0.001845	0.000050	0.000001	0.000062	0.001079	0.000386	0.000289	0.000054	0.000163	0.000001	0.000241	0.000477	0.000000	0.000065	0.003225	0.000376	0.000930
0.005171	0.000854	0.000485	0.014703	0.008037	0.001354	0.030129	0.000523	0.001096	0.000450	0.001588	0.005372	0.001861	0.000592	0.000352	0.002712	0.000514	0.004816	0.003158	0.021342	0.151576	0.004991	0.023047	0.093007	0.081702	0.035563	0.014340	0.007800	0.033267	0.002321	0.002081	0.007910	0.001994	0.035294	0.001352	0.004494	0.001584	0.001240	0.000320	0.000400	0.000701	0.000199	0.000442	0.000150	0.000003	0.000109	0.000572	0.000236	0.000124	0.000000	0.000029	0.004490	0.000025	0.000129	0.005824	0.001359	0.000174	0.000392	0.000000	0.003554	0.000203	0.000024	0.000296	0.001459	0.000258	0.005252	0.000207	0.000210	0.000104	0.000148	0.000693	0.000071	0.000460	0.008053	0.000008	0.002282
0.000013	0.000097	0.000011	0.000104	0.000157	0.000025	0.000028	0.000048	0.000070	0.000059	0.000057	0.000190	0.000072	0.001594	0.000153	0.000067	0.000119	0.000265	0.000122	0.000151	0.000596	0.130885	0.007858	0.002162	0.002267	0.000678	0.000147	0.000228	0.004198	0.001460	0.000237	0.000137	0.000212	0.000766	0.000453	0.000600	0.000335	0.000125	0.001108	0.000185	0.000152	0.000127	0.000071	0.003005	0.000819	0.003222	0.006684	0.001844	0.000111	0.000128	0.000113	0.000124	0.000626	0.000446	0.002044	0.002379	0.000374	0.001124	0.000000	0.000341	0.000220	0.000049	0.005285	0.000075	0.000080	0.000485	0.000463	0.001165	0.000060	0.001282	0.000322	0.001218	0.000320	0.004533	0.011024	0.000337
0.000455	0.000055	0.001699	0.002086	0.000554	0.000099	0.000161	0.000187	0.000333	0.000250	0.000292	0.000333	0.000295	0.000153	0.000678	0.000248	0.000227	0.000782	0.001459	0.003370	0.001012	0.027302	0.050102	0.021708	0.004903	0.003601	0.000430	0.000099	0.007143	0.004757	0.000630	0.001146	0.000244	0.003622	0.000549	0.000845	0.001028	0.001689	0.000916	0.000240	0.000831	0.000276	0.000090	0.000005	0.000028	0.002053	0.001029	0.000166	0.000168	0.000092	0.000043	0.000205	0.000051	0.000701	0.001447	0.001521	0.000058	0.000093	0.000012	0.001510	0.000068	0.000065	0.000966	0.000128	0.000124	0.000588	0.000521	0.000562	0.000151	0.000131	0.000224	0.000041	0.000254	0.001524	0.018175	0.000938
0.005278	0.000383	0.001721	0.004956	0.003880	0.000779	0.002770	0.000461	0.005428	0.002436	0.000742	0.000818	0.003600	0.001200	0.001298	0.001136	0.000728	0.000322	0.000800	0.000897	0.001685	0.001615	0.003124	0.032460	0.009147	0.006240	0.000610	0.003356	0.022823	0.000706	0.001058	0.001080	0.001327	0.001586	0.001414	0.001025	0.000902	0.000280	0.000091	0.000224	0.000306	0.000759	0.001050	0.001221	0.000067	0.000252	0.000784	0.000168	0.000069	0.000377	0.000003	0.000231	0.000055	0.000412	0.000489	0.001297	0.000052	0.001028	0.000088	0.002909	0.000163	0.000015	0.000522	0.000961	0.000215	0.000095	0.000064	0.000096	0.000034	0.000106	0.000127	0.000822	0.000201	0.000624	0.000027	0.000282
0.000353	0.004955	0.002978	0.000271	0.001675	0.000801	0.000646	0.000302	0.000338	0.000463	0.000418	0.001285	0.000252	0.000272	0.000084	0.000240	0.000400	0.002487	0.001327	0.000091	0.002193	0.000043	0.001038	0.005937	0.162656	0.005379	0.002982	0.000283	0.037029	0.000212	0.002053	0.004105	0.003083	0.000788	0.009870	0.000740	0.000219	0.021871	0.000386	0.001672	0.000857	0.000501	0.000422	0.000650	0.000013	0.000856	0.000618	0.000373	0.002463	0.000052	0.000128	0.000098	0.000299	0.000605	0.000824	0.000413	0.000283	0.001008	0.000989	0.002684	0.000842	0.002660	0.002324	0.003087	0.000222	0.000508	0.000243	0.000099	0.000161	0.000126	0.000366	0.000448	0.000484	0.004154	0.000210	0.000966
0.000036	0.000231	0.003277	0.000782	0.000538	0.000010	0.000036	0.000000	0.000000	0.000000	0.000000	0.000016	0.000022	0.000025	0.000021	0.000007	0.000056	0.000154	0.000014	0.000016	0.000072	0.000095	0.000068	0.000130	0.000122	0.084063	0.000045	0.000051	0.002471	0.000019	0.000017	0.000031	0.000291	0.000010	0.000014	0.000001	0.000006	0.010071	0.007823	0.000002	0.000143	0.000013	0.000009	0.000008	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000003	0.000002	0.000040	0.000032	0.000058	0.000005	0.000012	0.000000	0.000022	0.000023	0.000023	0.000016	0.000020	0.000026	0.003261	0.000002	0.000002	0.000000	0.000005	0.000049	0.000001	0.000108	0.000000	0.000042	0.000000
0.000110	0.000854	0.000133	0.000448	0.000493	0.000200	0.000048	0.000808	0.000748	0.000703	0.001132	0.002503	0.000448	0.000487	0.000424	0.000600	0.001444	0.001775	0.002012	0.000306	0.001407	0.000044	0.002658	0.000415	0.000296	0.002568	0.040046	0.001695	0.000465	0.000640	0.000552	0.000977	0.000968	0.001190	0.000616	0.000468	0.000799	0.000846	0.000253	0.000638	0.001866	0.001360	0.000527	0.000753	0.000031	0.000248	0.000889	0.000645	0.000340	0.002577	0.001173	0.000932	0.000191	0.000485	0.000405	0.000723	0.000415	0.008635	0.000211	0.000452	0.000527	0.000189	0.001145	0.001057	0.000253	0.000220	0.000517	0.002624	0.001749	0.002982	0.002763	0.000390	0.001273	0.000035	0.006393	0.000951
0.000025	0.000160	0.000642	0.000057	0.000155	0.000290	0.002717	0.000308	0.000406	0.000220	0.000802	0.000326	0.000147	0.000133	0.000053	0.000134	0.002119	0.000070	0.000176	0.000046	0.000073	0.000292	0.000431	0.000220	0.000122	0.000084	0.000079	0.053012	0.000125	0.000010	0.000073	0.001183	0.000745	0.000197	0.000231	0.000130	0.000266	0.000102	0.000097	0.000302	0.001618	0.000648	0.000508	0.002559	0.000180	0.000737	0.000607	0.000415	0.000056	0.000216	0.000089	0.000257	0.000310	0.000410	0.000111	0.001417	0.000126	0.000192	0.000610	0.000519	0.000254	0.000384	0.000926	0.002018	0.000523	0.000297	0.000906	0.003849	0.001297	0.002736	0.001734	0.000435	0.005652	0.004930	0.001099	0.000596
0.003424	0.003564	0.051165	0.044844	0.024693	0.003621	0.003293	0.003151	0.001192	0.001373	0.006393	0.011207	0.012073	0.001949	0.006596	0.008215	0.007667	0.006233	0.011900	0.022183	0.013144	0.002673	0.016869	0.021318	0.007173	0.026699	0.004553	0.013360	0.047107	0.018958	0.001970	0.005629	0.006021	0.010062	0.002485	0.007887	0.001489	0.006752	0.088095	0.005389	0.007555	0.003463	0.001910	0.003914	0.005346	0.002710	0.003784	0.003357	0.000459	0.000905	0.000069	0.000957	0.002056	0.002394	0.003779	0.009439	0.000365	0.015316	0.000000	0.009557	0.000397	0.014724	0.003286	0.007951	0.000581	0.004123	0.000819	0.001859	0.002254	0.001295	0.006917	0.014570	0.023877	0.000017	0.002709	0.001131
0.019986	0.003453	0.026406	0.055848	0.024457	0.016271	0.021692	0.010303	0.025528	0.017712	0.010589	0.026103	0.025520	0.016858	0.007077	0.031469	0.011887	0.025086	0.050877	0.060821	0.016286	0.004519	0.011870	0.015044	0.009327	0.011585	0.012399	0.010691	0.006357	0.042265	0.053164	0.015524	0.051999	0.005918	0.005630	0.007466	0.015184	0.021031	0.001983	0.020689	0.038605	0.024771	0.007958	0.008468	0.006866	0.011936	0.002610	0.005551	0.002530	0.000420	0.001754	0.105310	0.002707	0.007400	0.004051	0.015736	0.004857	0.002707	0.016366	0.010016	0.001021	0.001358	0.003384	0.007891	0.012505	0.011370	0.020104	0.014768	0.016868	0.020926	0.021108	0.010561	0.062097	0.002900	0.002505	0.011073
0.001108	0.002773	0.000777	0.002390	0.001173	0.001932	0.001602	0.000717	0.002751	0.001324	0.002690	0.000752	0.001193	0.002267	0.000269	0.001750	0.002017	0.001141	0.002022	0.002283	0.001563	0.000907	0.000897	0.001659	0.001100	0.001441	0.000856	0.000569	0.000696	0.001693	0.038077	0.001402	0.021228	0.000585	0.001454	0.000884	0.000688	0.001988	0.000328	0.000609	0.009989	0.004136	0.000719	0.002786	0.000179	0.000624	0.000931	0.000508	0.000848	0.001436	0.000099	0.012336	0.000262	0.001041	0.003330	0.003099	0.000061	0.000248	0.000088	0.001234	0.000448	0.000914	0.000643	0.017631	0.000470	0.000551	0.001022	0.001193	0.002445	0.002603	0.002777	0.000503	0.003360	0.000424	0.000099	0.002861
0.000008	0.000746	0.000279	0.004224	0.000351	0.000929	0.000853	0.000072	0.000997	0.000083	0.002456	0.000861	0.001004	0.000550	0.000657	0.001027	0.000872	0.000179	0.001898	0.003679	0.008945	0.000052	0.000264	0.001875	0.000071	0.001894	0.000338	0.000169	0.001083	0.002072	0.001311	0.024834	0.032156	0.002353	0.001303	0.000483	0.000477	0.000567	0.000123	0.000507	0.001487	0.000567	0.000467	0.000291	0.000038	0.000344	0.000028	0.000199	0.000000	0.000000	0.000000	0.022741	0.000030	0.002759	0.000237	0.000313	0.000019	0.000095	0.000034	0.000450	0.000093	0.000114	0.000173	0.021382	0.000924	0.002036	0.000822	0.001033	0.000721	0.000628	0.001337	0.000102	0.000772	0.000976	0.000053	0.003309
0.000264	0.001298	0.000234	0.004566	0.003748	0.001022	0.001860	0.000586	0.003320	0.000785	0.003153	0.000617	0.001698	0.001195	0.001483	0.001594	0.002198	0.001206	0.002583	0.002062	0.000835	0.000560	0.000928	0.001503	0.000535	0.001420	0.000882	0.000652	0.000808	0.002461	0.039677	0.010504	0.032173	0.000932	0.001325	0.001864	0.000506	0.002144	0.000494	0.001162	0.006171	0.002102	0.000608	0.000718	0.000124	0.000211	0.001292	0.000654	0.000103	0.000079	0.000117	0.010919	0.000345	0.000405	0.001731	0.002988	0.000059	0.000296	0.000100	0.001914	0.000560	0.004418	0.000655	0.014719	0.000867	0.000561	0.001027	0.001087	0.002919	0.003171	0.005006	0.000244	0.005530	0.002274	0.000267	0.002234
0.003433	0.017433	0.001383	0.007900	0.010258	0.002899	0.001704	0.002948	0.005283	0.003362	0.004220	0.006411	0.007919	0.003643	0.002984	0.007682	0.001742	0.008965	0.013909	0.003683	0.014130	0.001920	0.017945	0.010772	0.003180	0.008805	0.004484	0.001536	0.025817	0.116918	0.025880	0.012808	0.022099	0.208534	0.005567	0.019352	0.009492	0.004262	0.000844	0.082135	0.023512	0.010066	0.000205	0.000192	0.000142	0.016444	0.003391	0.004958	0.001448	0.002359	0.002361	0.106690	0.001368	0.010382	0.186229	0.004114	0.000565	0.014882	0.000000	0.025310	0.000428	0.010401	0.005592	0.019118	0.003522	0.056156	0.014775	0.007091	0.013251	0.010142	0.094019	0.001877	0.007265	0.001694	0.002715	0.011697
0.000633	0.003915	0.001783	0.001616	0.003541	0.000954	0.001210	0.001723	0.001877	0.001201	0.001309	0.000784	0.000654	0.001227	0.000306	0.000741	0.001134	0.001561	0.001541	0.000316	0.001585	0.000275	0.001710	0.002741	0.052645	0.023547	0.001831	0.000972	0.014007	0.000511	0.001799	0.003889	0.004920	0.001386	0.041495	0.002961	0.001045	0.021869	0.004426	0.001958	0.000964	0.000754	0.001609	0.000774	0.000047	0.000659	0.001613	0.001500	0.002111	0.001932	0.001137	0.000393	0.000620	0.001674	0.000471	0.000874	0.000660	0.001425	0.001209	0.023218	0.002341	0.002115	0.003748	0.005794	0.002060	0.004137	0.000450	0.000550	0.000481	0.000292	0.000386	0.000422	0.000756	0.001254	0.000328	0.002087
0.035975	0.018407	0.021913	0.009052	0.009017	0.082909	0.047909	0.028369	0.076352	0.043647	0.059750	0.047993	0.041484	0.036762	0.011192	0.038787	0.033617	0.047703	0.038815	0.031034	0.025441	0.086788	0.043343	0.026430	0.036368	0.019893	0.054637	0.047685	0.020842	0.014117	0.004816	0.017864	0.004853	0.035125	0.005846	0.006318	0.012244	0.011281	0.005907	0.003290	0.034204	0.072957	0.025627	0.009827	0.001379	0.018013	0.006559	0.004349	0.004750	0.016827	0.002323	0.004888	0.001671	0.003134	0.007720	0.012850	0.003532	0.005514	0.039514	0.007766	0.001647	0.002010	0.007109	0.017979	0.021688	0.007505	0.005782	0.022404	0.012841	0.009649	0.007145	0.004801	0.008419	0.062674	0.012990	0.009380
